batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
110,inspect_esg_tables,913,81.611111,134,289,155,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00182.HK,CONCORD NE,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
111,inspect_esg_tables,914,81.611111,23,291,268,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002039.SZ,黔源电力,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
112,inspect_esg_tables,915,81.611111,26,373,347,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002056.SZ,横店东磁,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
113,inspect_esg_tables,916,81.611111,114,355,241,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00206.HK,CM-ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
114,inspect_esg_tables,917,81.611111,164,280,116,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002074.SZ,国轩高科,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
115,inspect_esg_tables,918,81.611111,199,310,111,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002090.SZ,金智科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
116,inspect_esg_tables,919,81.611111,121,319,198,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002276.SZ,万马股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
117,inspect_esg_tables,920,81.611111,174,363,189,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00228.HK,CHINA ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
118,inspect_esg_tables,921,81.611111,76,288,212,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002335.SZ,科华数据,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
119,inspect_esg_tables,923,81.611111,134,258,124,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002479.SZ,富春环保,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
120,inspect_esg_tables,924,81.611111,180,285,105,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002487.SZ,大金重工,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
121,inspect_esg_tables,925,81.611111,157,413,256,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002506.SZ,协鑫集成,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
122,inspect_esg_tables,926,81.611111,176,370,194,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002531.SZ,天顺风能,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
123,inspect_esg_tables,927,81.611111,151,439,288,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002608.SZ,江苏国信,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
124,inspect_esg_tables,928,81.611111,128,389,261,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002692.SZ,远程股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
125,inspect_esg_tables,930,81.611111,93,221,128,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002709.SZ,天赐材料,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
126,inspect_esg_tables,1063,81.506944,67,222,155,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00002.HK,CLP HOLDINGS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
127,inspect_esg_tables,1064,81.506944,47,360,313,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00003.HK,HK & CHINA GAS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
128,inspect_esg_tables,1065,81.506944,53,437,384,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00006.HK,POWER ASSETS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
129,inspect_esg_tables,1066,81.506944,108,291,183,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,000096.SZ,广聚能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
130,inspect_esg_tables,1069,81.506944,192,487,295,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,000554.SZ,泰山石油,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
131,inspect_esg_tables,1070,81.506944,154,417,263,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,000682.SZ,东方电子,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
132,inspect_esg_tables,1072,81.506944,135,322,187,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,001208.SZ,华菱线缆,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
133,inspect_esg_tables,1073,81.506944,122,264,142,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,001258.SZ,立新能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
134,inspect_esg_tables,1074,81.506944,112,246,134,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,001299.SZ,美能能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
135,inspect_esg_tables,1075,81.506944,134,289,155,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00182.HK,CONCORD NE,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
136,inspect_esg_tables,1076,81.506944,23,291,268,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002039.SZ,黔源电力,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
137,inspect_esg_tables,1077,81.506944,26,373,347,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002056.SZ,横店东磁,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
138,inspect_esg_tables,1078,81.506944,114,355,241,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00206.HK,CM-ENERGY,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
139,inspect_esg_tables,1079,81.506944,164,280,116,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002074.SZ,国轩高科,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
140,inspect_esg_tables,1080,81.506944,199,310,111,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002090.SZ,金智科技,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
141,inspect_esg_tables,1081,81.506944,121,319,198,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002276.SZ,万马股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
142,inspect_esg_tables,1082,81.506944,174,363,189,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00228.HK,CHINA ENERGY,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
143,inspect_esg_tables,1083,81.506944,76,288,212,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002335.SZ,科华数据,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
144,inspect_esg_tables,1085,81.506944,134,258,124,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002479.SZ,富春环保,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
145,inspect_esg_tables,1086,81.506944,180,285,105,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002487.SZ,大金重工,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
146,inspect_esg_tables,1087,81.506944,157,413,256,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002506.SZ,协鑫集成,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
147,inspect_esg_tables,1088,81.506944,176,370,194,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002531.SZ,天顺风能,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
148,inspect_esg_tables,1089,81.506944,151,439,288,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002608.SZ,江苏国信,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
149,inspect_esg_tables,1090,81.506944,128,389,261,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002692.SZ,远程股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
150,inspect_esg_tables,1091,81.506944,93,221,128,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002709.SZ,天赐材料,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
151,inspect_social_disclosures,1221,81.423611,67,222,155,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00002.HK,CLP HOLDINGS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
152,inspect_social_disclosures,1222,81.423611,47,360,313,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00003.HK,HK & CHINA GAS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
153,inspect_social_disclosures,1223,81.423611,53,437,384,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00006.HK,POWER ASSETS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
154,inspect_social_disclosures,1224,81.423611,108,291,183,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000096.SZ,广聚能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
155,inspect_social_disclosures,1226,81.423611,192,487,295,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000554.SZ,泰山石油,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
156,inspect_social_disclosures,1227,81.423611,154,417,263,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000682.SZ,东方电子,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
157,inspect_social_disclosures,1228,81.423611,135,322,187,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001208.SZ,华菱线缆,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
158,inspect_social_disclosures,1229,81.423611,122,264,142,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001258.SZ,立新能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
159,inspect_social_disclosures,1230,81.423611,112,246,134,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001299.SZ,美能能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
160,inspect_social_disclosures,1231,81.423611,134,289,155,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00182.HK,CONCORD NE,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
161,inspect_social_disclosures,1232,81.423611,23,291,268,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002039.SZ,黔源电力,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
162,inspect_social_disclosures,1233,81.423611,26,373,347,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002056.SZ,横店东磁,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
163,inspect_social_disclosures,1234,81.423611,114,355,241,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00206.HK,CM-ENERGY,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
164,inspect_social_disclosures,1235,81.423611,164,280,116,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002074.SZ,国轩高科,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
165,inspect_social_disclosures,1236,81.423611,199,310,111,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002090.SZ,金智科技,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
166,inspect_social_disclosures,1237,81.423611,121,319,198,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002276.SZ,万马股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
167,inspect_social_disclosures,1238,81.423611,174,363,189,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00228.HK,CHINA ENERGY,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
168,inspect_social_disclosures,1239,81.423611,76,288,212,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002335.SZ,科华数据,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
169,inspect_social_disclosures,1241,81.423611,134,258,124,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002479.SZ,富春环保,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
170,inspect_social_disclosures,1242,81.423611,180,285,105,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002487.SZ,大金重工,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
171,inspect_social_disclosures,1243,81.423611,176,370,194,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002531.SZ,天顺风能,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
172,inspect_social_disclosures,1244,81.423611,151,439,288,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002608.SZ,江苏国信,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
173,inspect_social_disclosures,1245,81.423611,128,389,261,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002692.SZ,远程股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
174,inspect_social_disclosures,1247,81.423611,93,221,128,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002709.SZ,天赐材料,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
175,inspect_social_disclosures,1651,76.753472,67,222,155,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00002.HK,CLP HOLDINGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
176,inspect_social_disclosures,1652,76.753472,47,360,313,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00003.HK,HK & CHINA GAS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
177,inspect_social_disclosures,1653,76.753472,53,437,384,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00006.HK,POWER ASSETS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
178,inspect_social_disclosures,1654,76.753472,134,289,155,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00182.HK,CONCORD NE,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
179,inspect_social_disclosures,1655,76.753472,114,355,241,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00206.HK,CM-ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
180,inspect_social_disclosures,1656,76.753472,174,363,189,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00228.HK,CHINA ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
181,inspect_social_disclosures,1658,76.753472,157,413,256,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,002506.SZ,协鑫集成,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
182,inspect_social_disclosures,1659,76.753472,176,370,194,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,002531.SZ,天顺风能,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
183,inspect_social_disclosures,1850,75.034722,67,222,155,True,1.0,1.0,0.333333,1.0,0.170139,478,1.2,00002.HK,CLP HOLDINGS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
184,inspect_social_disclosures,1851,75.034722,47,360,313,True,1.0,1.0,0.333333,1.0,0.170139,478,1.2,00003.HK,HK & CHINA GAS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
185,inspect_social_disclosures,1852,75.034722,53,437,384,True,1.0,1.0,0.333333,1.0,0.170139,478,1.2,00006.HK,POWER ASSETS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
186,inspect_social_disclosures,1853,75.034722,192,487,295,True,1.0,1.0,0.333333,1.0,0.170139,478,1.2,000554.SZ,泰山石油,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
187,inspect_social_disclosures,1854,75.034722,134,289,155,True,1.0,1.0,0.333333,1.0,0.170139,478,1.2,00182.HK,CONCORD NE,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
188,inspect_social_disclosures,1855,75.034722,23,291,268,True,1.0,1.0,0.333333,1.0,0.170139,478,1.2,002039.SZ,黔源电力,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
189,inspect_social_disclosures,1856,75.034722,114,355,241,True,1.0,1.0,0.333333,1.0,0.170139,478,1.2,00206.HK,CM-ENERGY,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
190,inspect_social_disclosures,1857,75.034722,174,363,189,True,1.0,1.0,0.333333,1.0,0.170139,478,1.2,00228.HK,CHINA ENERGY,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
191,rerun_financial_derivation,2029,73.645833,47,360,313,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00003.HK,HK & CHINA GAS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
192,rerun_financial_derivation,2030,73.645833,53,437,384,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00006.HK,POWER ASSETS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
193,inspect_esg_tables,2223,71.944444,108,291,183,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,000096.SZ,广聚能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
194,inspect_esg_tables,2226,71.944444,154,417,263,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,000682.SZ,东方电子,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
195,inspect_esg_tables,2228,71.944444,135,322,187,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,001208.SZ,华菱线缆,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
196,inspect_esg_tables,2229,71.944444,122,264,142,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,001258.SZ,立新能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
197,inspect_esg_tables,2230,71.944444,112,246,134,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,001299.SZ,美能能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
198,inspect_esg_tables,2231,71.944444,23,291,268,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002039.SZ,黔源电力,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
199,inspect_esg_tables,2232,71.944444,26,373,347,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002056.SZ,横店东磁,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
200,inspect_esg_tables,2233,71.944444,164,280,116,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002074.SZ,国轩高科,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
201,inspect_esg_tables,2234,71.944444,199,310,111,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002090.SZ,金智科技,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
202,inspect_esg_tables,2235,71.944444,121,319,198,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002276.SZ,万马股份,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
203,inspect_esg_tables,2236,71.944444,174,363,189,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,00228.HK,CHINA ENERGY,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
204,inspect_esg_tables,2237,71.944444,76,288,212,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002335.SZ,科华数据,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
205,inspect_esg_tables,2239,71.944444,134,258,124,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002479.SZ,富春环保,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
206,inspect_esg_tables,2240,71.944444,180,285,105,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002487.SZ,大金重工,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
207,inspect_esg_tables,2241,71.944444,176,370,194,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002531.SZ,天顺风能,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
208,inspect_esg_tables,2242,71.944444,151,439,288,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002608.SZ,江苏国信,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
209,inspect_esg_tables,2243,71.944444,128,389,261,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002692.SZ,远程股份,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
210,inspect_esg_tables,2244,71.944444,93,221,128,True,1.0,1.0,0.5,0.0,0.944444,32,1.8,002709.SZ,天赐材料,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
211,inspect_esg_tables,2501,70.420139,67,222,155,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,00002.HK,CLP HOLDINGS,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
212,inspect_esg_tables,2504,70.420139,108,291,183,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000096.SZ,广聚能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
213,inspect_esg_tables,2507,70.420139,192,487,295,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000554.SZ,泰山石油,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
214,inspect_esg_tables,2508,70.420139,154,417,263,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000682.SZ,东方电子,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
215,inspect_esg_tables,2510,70.420139,135,322,187,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,001208.SZ,华菱线缆,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
216,inspect_esg_tables,2511,70.420139,122,264,142,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,001258.SZ,立新能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
217,inspect_esg_tables,2512,70.420139,112,246,134,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,001299.SZ,美能能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
218,inspect_esg_tables,2513,70.420139,134,289,155,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,00182.HK,CONCORD NE,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
219,inspect_esg_tables,2514,70.420139,23,291,268,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002039.SZ,黔源电力,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
